a,b,c,d,e,f,g,h,i,j,k
3,6,56.442,0.667,0.017,162.000,100.000,0.618,100,25,10
4,6,56.442,0.667,0.222,162.000,100.000,0.618,100,25,10
5,6,56.442,0.667,0.224,162.000,100.000,0.618,100,25,10
6,6,56.442,0.667,0.225,162.000,100.000,0.618,100,25,10
7,6,56.442,0.667,0.389,162.000,100.000,0.618,100,25,10
8,6,56.442,0.667,0.390,162.000,100.000,0.618,100,25,10
9,6,56.442,0.667,0.507,162.000,100.000,0.618,100,25,10
10,6,56.442,0.667,0.563,162.000,100.000,0.618,100,25,10
11,6,56.442,0.667,0.563,162.000,100.000,0.618,100,25,10
12,6,56.438,0.667,0.564,162.000,100.000,0.618,100,25,10
13,6,56.438,0.667,0.564,162.000,100.000,0.618,100,25,10
14,6,56.438,0.667,0.565,162.000,100.000,0.618,100,25,10
15,6,56.438,0.667,0.565,162.000,100.000,0.618,100,25,10
16,6,56.437,0.667,0.567,162.000,100.000,0.618,100,25,10
17,6,56.437,0.667,0.567,162.000,100.000,0.618,100,25,10
18,6,56.437,0.667,0.568,162.000,100.000,0.618,100,25,10
19,6,56.437,0.667,0.568,162.000,100.000,0.618,100,25,10
20,6,56.437,0.667,0.569,162.000,100.000,0.618,100,25,10
21,6,56.437,0.667,0.569,162.000,100.000,0.618,100,25,10
22,6,56.398,0.667,0.570,162.000,100.000,0.618,100,25,10
23,6,56.398,0.667,0.570,162.000,100.000,0.618,100,25,10
24,6,56.398,0.667,0.571,162.000,100.000,0.618,100,25,10
25,6,56.398,0.667,0.571,162.000,100.000,0.618,100,25,10
26,6,56.398,0.667,0.572,162.000,100.000,0.618,100,25,10
27,6,56.398,0.667,0.572,162.000,100.000,0.618,100,25,10
28,6,56.398,0.667,0.573,162.000,100.000,0.618,100,25,10
29,6,56.398,0.667,0.573,162.000,100.000,0.618,100,25,10
30,6,55.480,0.667,0.574,162.000,100.000,0.618,100,25,10
31,6,55.480,0.667,0.796,162.000,100.000,0.618,100,25,10
32,6,55.480,0.667,0.797,162.000,100.000,0.618,100,25,10
33,6,55.480,0.667,0.797,162.000,100.000,0.618,100,25,10
34,6,55.480,0.667,0.798,162.000,100.000,0.618,100,25,10
35,6,55.480,0.667,0.798,162.000,100.000,0.618,100,25,10
36,6,55.480,0.667,0.799,162.000,100.000,0.618,100,25,10
37,6,55.480,0.667,0.799,162.000,100.000,0.618,100,25,10
38,6,55.480,0.667,0.800,162.000,100.000,0.618,100,25,10
39,6,55.480,0.667,0.800,162.000,100.000,0.618,100,25,10
40,6,55.480,0.667,0.801,162.000,100.000,0.618,100,25,10
41,6,55.480,0.667,0.801,162.000,100.000,0.618,100,25,10
42,6,55.480,0.667,0.802,162.000,100.000,0.618,100,25,10
43,6,55.480,0.667,0.802,162.000,100.000,0.618,100,25,10
44,6,55.480,0.667,0.958,162.000,100.000,0.618,100,25,10
45,6,55.480,0.667,0.958,162.000,100.000,0.618,100,25,10
46,6,55.480,0.667,0.959,162.000,100.000,0.618,100,25,10
47,6,55.480,0.667,0.959,162.000,100.000,0.618,100,25,10
48,6,55.480,0.667,0.959,162.000,100.000,0.618,100,25,10
49,6,55.480,0.667,0.960,162.000,100.000,0.618,100,25,10
50,6,55.480,0.667,0.960,162.000,100.000,0.618,100,25,10
51,6,55.480,0.667,0.960,162.000,100.000,0.618,100,25,10
52,6,55.480,0.667,0.961,162.000,100.000,0.618,100,25,10
53,6,55.471,0.667,0.961,162.000,100.000,0.618,100,25,10
54,6,55.471,0.667,0.961,162.000,100.000,0.618,100,25,10
55,6,55.471,0.667,0.962,162.000,100.000,0.618,100,25,10
56,6,55.471,0.667,0.962,162.000,100.000,0.618,100,25,10
57,6,55.471,0.667,0.962,162.000,100.000,0.618,100,25,10
58,6,55.471,0.667,0.963,162.000,100.000,0.618,100,25,10
59,6,55.471,0.667,0.963,162.000,100.000,0.618,100,25,10
60,6,55.471,0.667,0.963,162.000,100.000,0.618,100,25,10
61,6,55.471,0.667,0.964,162.000,100.000,0.618,100,25,10
62,6,55.471,0.667,0.964,162.000,100.000,0.618,100,25,10
63,6,55.469,0.667,0.964,162.000,100.000,0.618,100,25,10
64,6,55.469,0.667,0.965,162.000,100.000,0.618,100,25,10
65,6,55.469,0.667,0.965,162.000,100.000,0.618,100,25,10
66,6,55.469,0.667,0.965,162.000,100.000,0.618,100,25,10
67,6,55.469,0.667,0.966,162.000,100.000,0.618,100,25,10
68,6,55.469,0.667,0.966,162.000,100.000,0.618,100,25,10
69,6,55.469,0.667,0.966,162.000,100.000,0.618,100,25,10
70,6,52.849,0.667,0.966,162.000,100.000,0.618,100,25,10
71,6,52.849,0.667,0.967,162.000,100.000,0.618,100,25,10
72,6,52.849,0.667,0.967,162.000,100.000,0.618,100,25,10
73,6,52.849,0.667,0.967,162.000,100.000,0.618,100,25,10
74,6,52.849,0.667,0.968,162.000,100.000,0.618,100,25,10
75,6,52.849,0.667,0.968,162.000,100.000,0.618,100,25,10
76,6,52.817,0.667,0.968,162.000,100.000,0.618,100,25,10
77,6,52.817,0.667,0.969,162.000,100.000,0.618,100,25,10
78,6,52.817,0.667,0.971,162.000,100.000,0.618,100,25,10
79,6,52.815,0.667,0.971,162.000,100.000,0.618,100,25,10
80,6,52.815,0.667,0.971,162.000,100.000,0.618,100,25,10
81,6,52.815,0.667,0.972,162.000,100.000,0.618,100,25,10
82,6,52.815,0.667,1.094,162.000,100.000,0.618,100,25,10
83,6,52.815,0.667,1.094,162.000,100.000,0.618,100,25,10
84,6,52.815,0.667,1.094,162.000,100.000,0.618,100,25,10
85,6,52.815,0.667,1.095,162.000,100.000,0.618,100,25,10
86,6,52.815,0.667,1.095,162.000,100.000,0.618,100,25,10
87,6,52.815,0.667,1.095,162.000,100.000,0.618,100,25,10
88,6,52.815,0.667,1.096,162.000,100.000,0.618,100,25,10
89,6,52.815,0.667,1.096,162.000,100.000,0.618,100,25,10
90,6,52.708,0.667,1.096,162.000,100.000,0.618,100,25,10
91,6,52.388,0.667,1.097,162.000,100.000,0.618,100,25,10
92,6,52.388,0.667,1.097,162.000,100.000,0.618,100,25,10
93,6,52.388,0.667,1.097,162.000,100.000,0.618,100,25,10
94,6,52.388,0.667,1.098,162.000,100.000,0.618,100,25,10
95,6,51.960,0.667,1.098,162.000,100.000,0.618,100,25,10
96,6,51.960,0.667,1.098,162.000,100.000,0.618,100,25,10
97,6,51.960,0.667,1.099,162.000,100.000,0.618,100,25,10
98,6,51.960,0.667,1.099,162.000,100.000,0.618,100,25,10
99,6,51.960,0.667,1.099,162.000,100.000,0.618,100,25,10
100,6,51.960,0.667,1.100,162.000,100.000,0.618,100,25,10
1,5,59.229,0.667,0.002,163.000,99.000,0.622,500,150,100
2,5,59.229,0.667,0.004,163.000,99.000,0.622,500,150,100
3,5,59.155,0.667,0.006,163.000,99.000,0.622,500,150,100
4,5,58.640,0.667,0.203,163.000,99.000,0.622,500,150,100
5,5,58.555,0.667,0.402,163.000,99.000,0.622,500,150,100
6,5,58.555,0.667,0.460,163.000,99.000,0.622,500,150,100
7,5,58.555,0.667,0.628,163.000,99.000,0.622,500,150,100
8,5,58.515,0.667,0.764,163.000,99.000,0.622,500,150,100
9,5,58.515,0.667,0.829,163.000,99.000,0.622,500,150,100
10,5,58.515,0.667,0.830,163.000,99.000,0.622,500,150,100
11,5,56.953,0.667,0.830,163.000,99.000,0.622,500,150,100
12,5,56.953,0.667,0.831,163.000,99.000,0.622,500,150,100
13,5,53.135,0.667,0.894,162.000,100.000,0.618,500,150,100
14,5,53.135,0.667,0.894,162.000,100.000,0.618,500,150,100
15,5,53.135,0.667,0.899,162.000,100.000,0.618,500,150,100
16,5,53.135,0.667,0.899,162.000,100.000,0.618,500,150,100
17,5,53.135,0.667,0.900,162.000,100.000,0.618,500,150,100
18,5,53.135,0.667,0.900,162.000,100.000,0.618,500,150,100
19,5,53.094,0.667,0.901,162.000,100.000,0.618,500,150,100
20,5,53.094,0.667,0.901,162.000,100.000,0.618,500,150,100
21,5,53.094,0.667,0.902,162.000,100.000,0.618,500,150,100
22,5,52.826,0.669,0.902,162.000,100.000,0.618,500,150,100
23,5,52.826,0.669,0.903,162.000,100.000,0.618,500,150,100
24,5,52.826,0.669,0.903,162.000,100.000,0.618,500,150,100
25,5,52.824,0.669,0.904,162.000,100.000,0.618,500,150,100
26,5,52.824,0.669,0.904,162.000,100.000,0.618,500,150,100
27,5,52.824,0.669,0.905,162.000,100.000,0.618,500,150,100
28,5,52.824,0.669,0.905,162.000,100.000,0.618,500,150,100
29,5,52.626,0.677,0.907,158.000,104.000,0.603,500,150,100
30,5,52.626,0.677,0.908,158.000,104.000,0.603,500,150,100
31,5,52.626,0.677,0.908,158.000,104.000,0.603,500,150,100
32,5,52.626,0.677,0.909,158.000,104.000,0.603,500,150,100
33,5,52.626,0.677,0.909,158.000,104.000,0.603,500,150,100
34,5,52.626,0.677,0.910,158.000,104.000,0.603,500,150,100
35,5,52.626,0.677,0.910,158.000,104.000,0.603,500,150,100
36,5,52.394,0.663,0.911,159.000,103.000,0.607,500,150,100
37,5,52.394,0.663,0.911,159.000,103.000,0.607,500,150,100
38,5,52.390,0.663,0.912,159.000,103.000,0.607,500,150,100
39,5,52.390,0.663,0.913,159.000,103.000,0.607,500,150,100
40,5,52.390,0.663,0.913,159.000,103.000,0.607,500,150,100
41,5,52.390,0.663,0.914,159.000,103.000,0.607,500,150,100
42,5,52.390,0.663,0.914,159.000,103.000,0.607,500,150,100
43,5,52.390,0.663,0.914,159.000,103.000,0.607,500,150,100
44,5,52.390,0.663,0.915,159.000,103.000,0.607,500,150,100
45,5,52.390,0.663,0.915,159.000,103.000,0.607,500,150,100
46,5,52.390,0.663,0.915,159.000,103.000,0.607,500,150,100
47,5,52.390,0.663,0.916,159.000,103.000,0.607,500,150,100
48,5,52.390,0.663,0.916,159.000,103.000,0.607,500,150,100
49,5,52.390,0.663,0.916,159.000,103.000,0.607,500,150,100
50,5,52.390,0.663,0.917,159.000,103.000,0.607,500,150,100
51,5,52.390,0.663,0.917,159.000,103.000,0.607,500,150,100
52,5,52.353,0.663,0.917,159.000,103.000,0.607,500,150,100
53,5,52.353,0.663,0.918,159.000,103.000,0.607,500,150,100
54,5,52.353,0.663,0.918,159.000,103.000,0.607,500,150,100
55,5,52.353,0.663,0.918,159.000,103.000,0.607,500,150,100
56,5,52.353,0.663,0.919,159.000,103.000,0.607,500,150,100
57,5,52.353,0.663,0.919,159.000,103.000,0.607,500,150,100
58,5,52.353,0.663,0.919,159.000,103.000,0.607,500,150,100
59,5,52.314,0.663,0.920,159.000,103.000,0.607,500,150,100
60,5,52.302,0.663,0.920,159.000,103.000,0.607,500,150,100
61,5,52.302,0.663,0.920,159.000,103.000,0.607,500,150,100
62,5,52.302,0.663,0.921,159.000,103.000,0.607,500,150,100
63,5,52.302,0.663,0.921,159.000,103.000,0.607,500,150,100
64,5,52.302,0.663,1.065,159.000,103.000,0.607,500,150,100
65,5,52.302,0.663,1.065,159.000,103.000,0.607,500,150,100
66,5,52.302,0.663,1.065,159.000,103.000,0.607,500,150,100
67,5,52.302,0.663,1.066,159.000,103.000,0.607,500,150,100
68,5,52.302,0.663,1.067,159.000,103.000,0.607,500,150,100
69,5,52.302,0.663,1.067,159.000,103.000,0.607,500,150,100
70,5,52.302,0.663,1.067,159.000,103.000,0.607,500,150,100
71,5,52.302,0.663,1.068,159.000,103.000,0.607,500,150,100
72,5,52.297,0.663,1.068,159.000,103.000,0.607,500,150,100
73,5,52.297,0.663,1.068,159.000,103.000,0.607,500,150,100
74,5,52.297,0.663,1.069,159.000,103.000,0.607,500,150,100
75,5,52.297,0.663,1.069,159.000,103.000,0.607,500,150,100
76,5,52.208,0.663,1.069,159.000,103.000,0.607,500,150,100
77,5,52.208,0.663,1.070,159.000,103.000,0.607,500,150,100
78,5,52.208,0.663,1.070,159.000,103.000,0.607,500,150,100
79,5,52.208,0.663,1.070,159.000,103.000,0.607,500,150,100
80,5,52.208,0.663,1.071,159.000,103.000,0.607,500,150,100
81,5,52.125,0.663,1.071,159.000,103.000,0.607,500,150,100
82,5,52.125,0.663,1.071,159.000,103.000,0.607,500,150,100
83,5,52.125,0.663,1.071,159.000,103.000,0.607,500,150,100
84,5,52.125,0.663,1.072,159.000,103.000,0.607,500,150,100
85,5,52.125,0.663,1.072,159.000,103.000,0.607,500,150,100
86,5,52.125,0.663,1.072,159.000,103.000,0.607,500,150,100
87,5,52.125,0.663,1.073,159.000,103.000,0.607,500,150,100
88,5,52.125,0.663,1.073,159.000,103.000,0.607,500,150,100
89,5,52.115,0.663,1.073,159.000,103.000,0.607,500,150,100
90,5,52.115,0.663,1.074,159.000,103.000,0.607,500,150,100
91,5,52.115,0.663,1.074,159.000,103.000,0.607,500,150,100
92,5,52.039,0.663,1.074,159.000,103.000,0.607,500,150,100
93,5,52.039,0.663,1.075,159.000,103.000,0.607,500,150,100
94,5,51.584,0.663,1.075,159.000,103.000,0.607,500,150,100
95,5,51.584,0.663,1.075,159.000,103.000,0.607,500,150,100
96,5,51.548,0.663,1.076,159.000,103.000,0.607,500,150,100
97,5,51.548,0.663,1.076,159.000,103.000,0.607,500,150,100
98,5,51.548,0.663,1.076,159.000,103.000,0.607,500,150,100
99,5,51.548,0.663,1.077,159.000,103.000,0.607,500,150,100
100,5,51.548,0.663,1.077,159.000,103.000,0.607,500,150,100
1,10,57.369,0.667,0.149,163.000,99.000,0.622,200,125,60
2,10,57.369,0.667,0.150,163.000,99.000,0.622,200,125,60
3,10,56.597,0.667,0.152,163.000,99.000,0.622,200,125,60
4,10,56.379,0.667,0.411,163.000,99.000,0.622,200,125,60
5,10,56.379,0.667,0.413,163.000,99.000,0.622,200,125,60
6,10,56.075,0.671,0.452,154.000,108.000,0.588,200,125,60
7,10,56.075,0.673,0.590,154.000,108.000,0.588,200,125,60
8,10,56.075,0.673,0.699,154.000,108.000,0.588,200,125,60
9,10,56.071,0.669,0.738,154.000,108.000,0.588,200,125,60
10,10,56.001,0.675,0.740,154.000,108.000,0.588,200,125,60
11,10,56.001,0.675,0.805,154.000,108.000,0.588,200,125,60
12,10,56.001,0.675,1.100,154.000,108.000,0.588,200,125,60
13,10,55.864,0.671,1.101,154.000,108.000,0.588,200,125,60
14,10,55.864,0.671,1.101,154.000,108.000,0.588,200,125,60
15,10,55.864,0.671,1.139,154.000,108.000,0.588,200,125,60
16,10,55.864,0.671,1.139,154.000,108.000,0.588,200,125,60
17,10,55.864,0.671,1.140,154.000,108.000,0.588,200,125,60
18,10,55.566,0.671,1.140,154.000,108.000,0.588,200,125,60
19,10,55.155,0.677,1.141,154.000,108.000,0.588,200,125,60
20,10,55.155,0.677,1.141,154.000,108.000,0.588,200,125,60
21,10,55.155,0.677,1.142,154.000,108.000,0.588,200,125,60
22,10,55.155,0.677,1.147,154.000,108.000,0.588,200,125,60
23,10,54.891,0.677,1.148,154.000,108.000,0.588,200,125,60
24,10,54.891,0.677,1.148,154.000,108.000,0.588,200,125,60
25,10,54.891,0.677,1.149,154.000,108.000,0.588,200,125,60
26,10,54.891,0.677,1.149,154.000,108.000,0.588,200,125,60
27,10,54.891,0.677,1.150,154.000,108.000,0.588,200,125,60
28,10,54.891,0.677,1.329,154.000,108.000,0.588,200,125,60
29,10,54.891,0.677,1.330,154.000,108.000,0.588,200,125,60
30,10,54.856,0.679,1.330,154.000,108.000,0.588,200,125,60
31,10,54.790,0.679,1.331,154.000,108.000,0.588,200,125,60
32,10,54.780,0.679,1.331,154.000,108.000,0.588,200,125,60
33,10,54.780,0.679,1.332,154.000,108.000,0.588,200,125,60
34,10,54.732,0.679,1.332,154.000,108.000,0.588,200,125,60
35,10,54.720,0.679,1.333,154.000,108.000,0.588,200,125,60
36,10,54.720,0.679,1.333,154.000,108.000,0.588,200,125,60
37,10,54.720,0.679,1.334,154.000,108.000,0.588,200,125,60
38,10,54.720,0.679,1.334,154.000,108.000,0.588,200,125,60
39,10,54.720,0.679,1.335,154.000,108.000,0.588,200,125,60
40,10,54.720,0.679,1.335,154.000,108.000,0.588,200,125,60
41,10,54.720,0.679,1.336,154.000,108.000,0.588,200,125,60
42,10,54.720,0.679,1.336,154.000,108.000,0.588,200,125,60
43,10,54.720,0.679,1.337,154.000,108.000,0.588,200,125,60
44,10,54.720,0.679,1.337,154.000,108.000,0.588,200,125,60
45,10,54.720,0.679,1.337,154.000,108.000,0.588,200,125,60
46,10,54.720,0.679,1.338,154.000,108.000,0.588,200,125,60
47,10,54.661,0.680,1.338,156.000,106.000,0.595,200,125,60
48,10,54.661,0.680,1.338,156.000,106.000,0.595,200,125,60
49,10,54.661,0.680,1.339,156.000,106.000,0.595,200,125,60
50,10,54.661,0.680,1.339,156.000,106.000,0.595,200,125,60
51,10,54.661,0.680,1.339,156.000,106.000,0.595,200,125,60
52,10,54.661,0.680,1.340,156.000,106.000,0.595,200,125,60
53,10,54.661,0.680,1.340,156.000,106.000,0.595,200,125,60
54,10,54.661,0.680,1.340,156.000,106.000,0.595,200,125,60
55,10,54.601,0.680,1.341,156.000,106.000,0.595,200,125,60
56,10,54.601,0.680,1.341,156.000,106.000,0.595,200,125,60
57,10,54.597,0.680,1.341,156.000,106.000,0.595,200,125,60
58,10,54.597,0.680,1.342,156.000,106.000,0.595,200,125,60
59,10,54.597,0.680,1.342,156.000,106.000,0.595,200,125,60
60,10,54.597,0.680,1.342,156.000,106.000,0.595,200,125,60
61,10,54.597,0.680,1.343,156.000,106.000,0.595,200,125,60
62,10,54.597,0.680,1.343,156.000,106.000,0.595,200,125,60
63,10,54.597,0.680,1.343,156.000,106.000,0.595,200,125,60
64,10,54.566,0.677,1.344,154.000,108.000,0.588,200,125,60
65,10,54.411,0.675,1.344,154.000,108.000,0.588,200,125,60
66,10,54.411,0.675,1.344,154.000,108.000,0.588,200,125,60
67,10,54.411,0.675,1.345,154.000,108.000,0.588,200,125,60
68,10,54.254,0.675,1.345,154.000,108.000,0.588,200,125,60
69,10,54.254,0.675,1.345,154.000,108.000,0.588,200,125,60
70,10,54.254,0.675,1.346,154.000,108.000,0.588,200,125,60
71,10,54.254,0.675,1.346,154.000,108.000,0.588,200,125,60
72,10,54.177,0.675,1.346,154.000,108.000,0.588,200,125,60
73,10,54.177,0.675,1.347,154.000,108.000,0.588,200,125,60
74,10,54.177,0.675,1.347,154.000,108.000,0.588,200,125,60
75,10,54.177,0.675,1.347,154.000,108.000,0.588,200,125,60
76,10,54.177,0.675,1.348,154.000,108.000,0.588,200,125,60
77,10,54.174,0.675,1.348,154.000,108.000,0.588,200,125,60
78,10,54.174,0.675,1.348,154.000,108.000,0.588,200,125,60
79,10,54.174,0.675,1.349,154.000,108.000,0.588,200,125,60
80,10,54.174,0.675,1.349,154.000,108.000,0.588,200,125,60
81,10,54.174,0.675,1.349,154.000,108.000,0.588,200,125,60
82,10,54.171,0.675,1.437,154.000,108.000,0.588,200,125,60
83,10,54.171,0.675,1.437,154.000,108.000,0.588,200,125,60
84,10,54.171,0.675,1.437,154.000,108.000,0.588,200,125,60
85,10,54.171,0.675,1.438,154.000,108.000,0.588,200,125,60
86,10,54.171,0.675,1.438,154.000,108.000,0.588,200,125,60
87,10,54.171,0.675,1.438,154.000,108.000,0.588,200,125,60
88,10,54.171,0.675,1.439,154.000,108.000,0.588,200,125,60
89,10,54.170,0.675,1.439,154.000,108.000,0.588,200,125,60
90,10,54.170,0.675,1.439,154.000,108.000,0.588,200,125,60
91,10,54.170,0.675,1.440,154.000,108.000,0.588,200,125,60
92,10,54.170,0.675,1.440,154.000,108.000,0.588,200,125,60
93,10,54.170,0.675,1.440,154.000,108.000,0.588,200,125,60
94,10,54.048,0.677,1.441,154.000,108.000,0.588,200,125,60
95,10,54.048,0.677,1.441,154.000,108.000,0.588,200,125,60
96,10,53.687,0.679,1.441,150.000,112.000,0.573,200,125,60
97,10,53.687,0.679,1.442,150.000,112.000,0.573,200,125,60
98,10,53.687,0.679,1.442,150.000,112.000,0.573,200,125,60
99,10,53.687,0.679,1.442,150.000,112.000,0.573,200,125,60
100,10,53.687,0.679,1.444,150.000,112.000,0.573,200,125,60
1,1,74.348,0.345,0.001,105.000,157.000,0.401,200,75,50
2,1,74.348,0.345,0.002,105.000,157.000,0.401,200,75,50
3,1,74.348,0.345,0.139,105.000,157.000,0.401,200,75,50
4,1,74.348,0.345,0.406,105.000,157.000,0.401,200,75,50
5,1,71.178,0.438,0.563,129.000,133.000,0.492,200,75,50
6,1,71.178,0.438,0.688,129.000,133.000,0.492,200,75,50
7,1,71.052,0.438,0.749,129.000,133.000,0.492,200,75,50
8,1,70.957,0.440,0.825,130.000,132.000,0.496,200,75,50
9,1,70.957,0.440,0.826,130.000,132.000,0.496,200,75,50
10,1,70.957,0.440,0.826,130.000,132.000,0.496,200,75,50
11,1,70.957,0.440,0.827,130.000,132.000,0.496,200,75,50
12,1,70.957,0.440,0.828,130.000,132.000,0.496,200,75,50
13,1,70.957,0.440,0.828,130.000,132.000,0.496,200,75,50
14,1,68.243,0.491,0.905,141.000,121.000,0.538,200,75,50
15,1,66.111,0.536,0.906,145.000,117.000,0.553,200,75,50
16,1,65.075,0.546,0.906,147.000,115.000,0.561,200,75,50
17,1,58.239,0.637,0.907,157.000,105.000,0.599,200,75,50
18,1,58.239,0.637,0.907,157.000,105.000,0.599,200,75,50
19,1,58.239,0.637,0.908,157.000,105.000,0.599,200,75,50
20,1,58.239,0.637,0.908,157.000,105.000,0.599,200,75,50
21,1,58.239,0.637,0.909,157.000,105.000,0.599,200,75,50
22,1,58.239,0.637,0.909,157.000,105.000,0.599,200,75,50
23,1,57.073,0.647,0.910,157.000,105.000,0.599,200,75,50
24,1,57.073,0.647,0.911,157.000,105.000,0.599,200,75,50
25,1,57.073,0.647,0.911,157.000,105.000,0.599,200,75,50
26,1,56.579,0.655,0.912,160.000,102.000,0.611,200,75,50
27,1,56.579,0.655,0.912,160.000,102.000,0.611,200,75,50
28,1,56.579,0.655,0.913,160.000,102.000,0.611,200,75,50
29,1,56.579,0.655,0.913,160.000,102.000,0.611,200,75,50
30,1,55.624,0.673,0.914,163.000,99.000,0.622,200,75,50
31,1,55.624,0.673,0.914,163.000,99.000,0.622,200,75,50
32,1,55.624,0.673,0.915,163.000,99.000,0.622,200,75,50
33,1,55.624,0.673,0.915,163.000,99.000,0.622,200,75,50
34,1,55.624,0.673,0.916,163.000,99.000,0.622,200,75,50
35,1,55.624,0.673,0.916,163.000,99.000,0.622,200,75,50
36,1,55.624,0.673,0.917,163.000,99.000,0.622,200,75,50
37,1,55.624,0.673,0.917,163.000,99.000,0.622,200,75,50
38,1,55.624,0.673,0.918,163.000,99.000,0.622,200,75,50
39,1,55.154,0.671,0.918,161.000,101.000,0.615,200,75,50
40,1,55.149,0.671,0.919,161.000,101.000,0.615,200,75,50
41,1,55.145,0.671,0.919,161.000,101.000,0.615,200,75,50
42,1,55.145,0.671,0.920,161.000,101.000,0.615,200,75,50
43,1,55.145,0.671,0.920,161.000,101.000,0.615,200,75,50
44,1,55.145,0.671,0.920,161.000,101.000,0.615,200,75,50
45,1,55.145,0.671,0.921,161.000,101.000,0.615,200,75,50
46,1,55.145,0.671,0.921,161.000,101.000,0.615,200,75,50
47,1,55.017,0.671,0.921,161.000,101.000,0.615,200,75,50
48,1,55.017,0.671,0.922,161.000,101.000,0.615,200,75,50
49,1,55.017,0.671,0.922,161.000,101.000,0.615,200,75,50
50,1,54.986,0.671,0.922,161.000,101.000,0.615,200,75,50
51,1,54.660,0.673,0.923,161.000,101.000,0.615,200,75,50
52,1,54.660,0.673,0.923,161.000,101.000,0.615,200,75,50
53,1,54.605,0.671,0.923,160.000,102.000,0.611,200,75,50
54,1,54.605,0.671,0.924,160.000,102.000,0.611,200,75,50
55,1,54.605,0.671,1.120,160.000,102.000,0.611,200,75,50
56,1,54.605,0.671,1.121,160.000,102.000,0.611,200,75,50
57,1,52.813,0.677,1.121,165.000,97.000,0.630,200,75,50
58,1,52.813,0.677,1.121,165.000,97.000,0.630,200,75,50
59,1,52.593,0.679,1.121,165.000,97.000,0.630,200,75,50
60,1,52.593,0.679,1.122,165.000,97.000,0.630,200,75,50
61,1,52.593,0.679,1.122,165.000,97.000,0.630,200,75,50
62,1,52.593,0.679,1.122,165.000,97.000,0.630,200,75,50
63,1,52.593,0.679,1.123,165.000,97.000,0.630,200,75,50
64,1,52.593,0.679,1.123,165.000,97.000,0.630,200,75,50
65,1,52.593,0.679,1.123,165.000,97.000,0.630,200,75,50
66,1,52.593,0.679,1.124,165.000,97.000,0.630,200,75,50
67,1,52.593,0.679,1.124,165.000,97.000,0.630,200,75,50
68,1,52.593,0.679,1.124,165.000,97.000,0.630,200,75,50
69,1,52.587,0.679,1.125,165.000,97.000,0.630,200,75,50
70,1,52.587,0.679,1.125,165.000,97.000,0.630,200,75,50
71,1,52.587,0.679,1.125,165.000,97.000,0.630,200,75,50
72,1,52.587,0.679,1.126,165.000,97.000,0.630,200,75,50
73,1,52.587,0.679,1.126,165.000,97.000,0.630,200,75,50
74,1,52.587,0.679,1.126,165.000,97.000,0.630,200,75,50
75,1,52.587,0.679,1.127,165.000,97.000,0.630,200,75,50
76,1,52.587,0.679,1.127,165.000,97.000,0.630,200,75,50
77,1,52.587,0.679,1.127,165.000,97.000,0.630,200,75,50
78,1,52.587,0.679,1.128,165.000,97.000,0.630,200,75,50
79,1,52.587,0.679,1.128,165.000,97.000,0.630,200,75,50
