iterations,fitness,time,samples,tokeep
960,3589.8254671738887,13.774355172,60,30
970,3589.8254671738887,14.044304899,60,30
980,3589.8254671738887,14.048039606,60,30
990,3589.8254671738887,14.051276991,60,30
1000,3589.8254671738887,14.297779568,60,30
10,2804.2831336858917,0.37752987,60,30
20,3018.45354080617,0.683815061,60,30
30,3195.7410518255465,1.235796475,60,30
40,3129.9316107816226,1.246406991,60,30
50,3244.571343874891,1.256468612,60,30
60,3347.085783482833,1.265002686,60,30
70,3383.648373580839,1.273166825,60,30
80,3337.4069309084084,1.284036097,60,30
90,3458.0210719699753,1.290836517,60,30
100,3426.566122369373,1.299529233,60,30
110,3476.148632715443,1.306853947,60,30
120,3462.745584039134,1.315695318,60,30
130,3509.84367478836,1.834350241,60,30
140,3488.5810524989133,1.844975971,60,30
150,3488.5810524989133,2.648140688,60,30
160,3519.178899017485,2.652495014,60,30
170,3546.162677758349,2.805256267,60,30
180,3550.201995307925,2.809451694,60,30
190,3560.4985805249025,3.10273237,60,30
200,3552.1317738937455,3.107741846,60,30
210,3565.062497444075,3.112180181,60,30
220,3554.4110189619955,3.739638514,60,30
230,3534.487347870067,3.744694344,60,30
240,3555.287582386071,3.950607826,60,30
250,3555.287582386071,3.955206462,60,30
260,3580.395814701757,4.10570003,60,30
270,3565.3477978779943,4.110351155,60,30
280,3565.3477978779943,4.436705196,60,30
290,3565.3477978779943,4.441315131,60,30
300,3565.3477978779943,4.722453885,60,30
310,3563.5131463592684,4.72741769,60,30
320,3565.3477978779943,4.732201182,60,30
330,3567.698905161055,5.066460763,60,30
340,3567.698905161055,5.070994842,60,30
350,3567.698905161055,5.353645503,60,30
360,3565.3477978779943,5.358071252,60,30
370,3583.5659941318536,5.677845858,60,30
380,3582.4132344414165,5.681485623,60,30
390,3579.827304388055,5.685334176,60,30
400,3592.47344993334,5.976089413,60,30
410,3592.47344993334,6.154050062,60,30
420,3592.47344993334,6.158523608,60,30
430,3592.47344993334,6.517629914,60,30
440,3592.47344993334,6.522315566,60,30
450,3604.2889968088384,6.853107281,60,30
460,3592.47344993334,6.857474524,60,30
470,3592.47344993334,7.157097757,60,30
480,3572.0116266951786,7.160742731,60,30
490,3572.0116266951786,7.165485014,60,30
500,3558.488681108681,7.214107735,60,30
510,3555.287582386071,7.219317514,60,30
520,3556.480434380952,7.525952537,60,30
530,3555.287582386071,7.557816642,60,30
540,3555.287582386071,7.561710592,60,30
550,3555.287582386071,7.873394835,60,30
560,3555.287582386071,7.880171841,60,30
570,3561.515506532225,8.227259987,60,30
580,3555.287582386071,8.232008156,60,30
590,3555.287582386071,8.514832159,60,30
600,3568.8900447858455,8.519146343,60,30
610,3568.8900447858455,8.884321337,60,30
620,3568.8900447858455,8.888469007,60,30
630,3568.8900447858455,8.892752959,60,30
640,3573.6502380064367,9.260742708,60,30
650,3574.8430900013177,9.264906722,60,30
660,3590.7172791638627,9.487335788,60,30
670,3555.287582386071,9.491390648,60,30
680,3555.287582386071,9.75418608,60,30
690,3555.287582386071,9.758056854,60,30
700,3555.287582386071,9.761805209,60,30
710,3555.287582386071,10.062597369,60,30
720,3555.287582386071,10.067217224,60,30
730,3555.287582386071,10.331129169,60,30
740,3555.287582386071,10.335666866,60,30
750,3555.287582386071,10.339964781,60,30
760,3555.287582386071,10.60569309,60,30
770,3588.499139677059,10.609628694,60,30
780,3555.287582386071,10.845856347,60,30
790,3579.2889156246847,10.850506916,60,30
800,3555.287582386071,10.85453233,60,30
810,3555.287582386071,11.10895992,60,30
820,3555.287582386071,11.112947487,60,30
830,3585.3937872909028,11.381145685,60,30
840,3555.287582386071,11.385121901,60,30
850,3555.287582386071,11.389017557,60,30
860,3555.287582386071,11.664231671,60,30
870,3585.900268100112,11.667914512,60,30
880,3578.43263949864,11.866865632,60,30
890,3582.4132344414165,11.870648456,60,30
900,3555.287582386071,11.875084919,60,30
910,3586.0299195711673,12.159658127,60,30
920,3556.439979620581,12.163211747,60,30
930,3555.287582386071,12.387499993,60,30
940,3555.287582386071,12.391268628,60,30
950,3569.8004816306716,12.395998958,60,30
960,3555.287582386071,12.68785093,60,30
970,3555.287582386071,12.69379959,60,30
980,3579.2889156246847,12.914044412,60,30
990,3555.287582386071,12.918111763,60,30
1000,3579.2889156246847,13.236315478,60,30
10,3021.5062626204394,1.229072447,60,30
20,3220.2991499746563,1.578206365,60,30
30,3156.084912409753,1.906651618,60,30
40,3266.7205932995093,1.911923838,60,30
50,3108.9749240912174,2.471246675,60,30
60,3249.6520760996646,2.476713697,60,30
70,3300.3401449827043,2.58218761,60,30
80,3307.6703318694313,2.587351507,60,30
90,3382.753887842233,2.652065596,60,30
100,3395.273068460127,2.656962057,60,30
110,3419.784534688889,3.442156583,60,30
120,3426.841047051729,3.447786428,60,30
130,3400.86048457806,3.749678586,60,30
140,3465.0721625287088,3.753894018,60,30
150,3431.226223351724,3.963115947,60,30
160,3393.061229511677,3.967493906,60,30
170,3429.267305387069,4.108790439,60,30
180,3424.7598696865525,4.117633578,60,30
190,3508.8752406256544,4.127445874,60,30
200,3422.3599224324043,4.152082104,60,30
210,3455.0289798759636,4.177204796,60,30
220,3424.286642690867,4.630884678,60,30
230,3417.656079354422,4.635193929,60,30
240,3387.549874449591,4.930617307,60,30
250,3397.610089941514,4.934841619,60,30
260,3461.285565051304,5.142296813,60,30
270,3500.503957475393,5.146581198,60,30
280,3461.285565051304,5.150965816,60,30
290,3485.286898289917,5.457599626,60,30
300,3461.285565051304,5.462932288,60,30
310,3481.3120676829003,5.780131024,60,30
320,3461.285565051304,5.784719741,60,30
330,3492.0279022364,6.083374895,60,30
340,3469.8764096775503,6.087495166,60,30
350,3491.4945712546732,6.423243632,60,30
360,3500.503957475393,6.428037236,60,30
370,3503.3432505208543,6.728893968,60,30
380,3507.090442179354,6.733660513,60,30
390,3503.3432505208543,7.140488174,60,30
400,3503.3432505208543,7.145215392,60,30
410,3503.3432505208543,7.152769346,60,30
420,3503.3432505208543,7.157339402,60,30
430,3503.3432505208543,7.161627807,60,30
440,3503.3432505208543,7.168320192,60,30
450,3551.293934912977,7.172054704,60,30
460,3503.3432505208543,7.678219412,60,30
470,3503.3432505208543,7.686947221,60,30
480,3515.158797396353,7.899030555,60,30
490,3515.536869161995,8.110107677,60,30
500,3503.3432505208543,8.173170743,60,30
510,3503.3432505208543,8.17827388,60,30
520,3513.4034660127777,8.486889845,60,30
530,3530.4689025762004,8.49079496,60,30
540,3503.3432505208543,8.874939016,60,30
550,3503.3432505208543,8.879073578,60,30
560,3503.3432505208543,8.883321513,60,30
570,3503.3432505208543,9.147303442,60,30
580,3530.4689025762004,9.151655011,60,30
590,3503.3432505208543,9.472931599,60,30
600,3503.3432505208543,9.478285879,60,30
610,3503.3432505208543,9.82121019,60,30
620,3523.006135329697,9.824791885,60,30
630,3503.3432505208543,9.829355885,60,30
640,3503.3432505208543,10.167589357,60,30
650,3523.463681504701,10.171406798,60,30
660,3503.3432505208543,10.384376846,60,30
670,3503.3432505208543,10.388311535,60,30
680,3503.3432505208543,10.39215443,60,30
690,3503.3432505208543,10.835130422,60,30
700,3542.5616429449437,10.839097337,60,30
710,3529.689063633972,10.843676651,60,30
720,3533.4494554256858,10.848051526,60,30
730,3503.3432505208543,11.179528035,60,30
740,3503.3432505208543,11.183835617,60,30
750,3503.3432505208543,11.188263495,60,30
760,3503.3432505208543,11.406926464,60,30
770,3503.3432505208543,11.411246179,60,30
780,3503.3432505208543,11.752936645,60,30
790,3503.3432505208543,11.756774232,60,30
800,3503.3432505208543,11.760711165,60,30
810,3530.4689025762004,12.015168941,60,30
820,3545.2860233787783,12.018871659,60,30
830,3530.4689025762004,12.304279885,60,30
840,3530.4689025762004,12.308115939,60,30
850,3530.4689025762004,12.312061699,60,30
860,3503.3432505208543,12.51297031,60,30
870,3515.158797396353,12.517127837,60,30
880,3515.158797396353,12.84070749,60,30
890,3503.3432505208543,12.844413707,60,30
900,3528.39430309439,12.848686825,60,30
910,3528.39430309439,13.069390402,60,30
920,3528.39430309439,13.073035612,60,30
930,3558.5005079992216,13.389731421,60,30
940,3528.39430309439,13.393157172,60,30
950,3528.39430309439,13.396452236,60,30
960,3530.4689025762004,13.59737843,60,30
970,3549.2313578781686,13.601445977,60,30
980,3519.880143485589,13.903531022,60,30
990,3503.3432505208543,13.908015682,60,30
1000,3503.3432505208543,13.912269357,60,30
10,2985.3556727718064,0.360700287,40,20
20,2947.9209817710166,0.915297918,40,20
30,3200.9150069060265,1.535934991,40,20
40,3162.2770218901264,1.540263386,40,20
50,3208.8068707205543,1.544573648,40,20
60,3246.895348122733,1.890225545,40,20
70,3312.934731988972,1.931417395,40,20
80,3341.5480787521997,1.954827694,40,20
90,3312.8123045243196,2.61327408,40,20
100,3343.77091979024,2.617799025,40,20
110,3378.616470351788,3.585688925,40,20
120,3371.5133654980878,3.589778241,40,20
130,3389.3403068153393,3.593867693,40,20
140,3394.0674191087173,3.726042623,40,20
150,3382.5786078208807,3.730285845,40,20
160,3428.221042426405,5.057719154,40,20
170,3398.527000831789,5.061391233,40,20
180,3435.8711223898968,5.06522682,40,20
190,3449.5917641700385,5.266343163,40,20
200,3455.297194099498,5.271328082,40,20
210,3449.5917641700385,5.605063833,40,20
220,3455.297194099498,5.608856621,40,20
230,3378.616470351788,5.611553313,40,20
240,3378.616470351788,5.878587315,40,20
250,3378.616470351788,5.882115055,40,20
260,3378.616470351788,5.885670438,40,20
270,3378.616470351788,6.247247939,40,20
280,3395.165814851185,6.250796067,40,20
290,3395.165814851185,6.254572961,40,20
300,3395.165814851185,6.562283809,40,20
310,3378.616470351788,6.565982585,40,20
320,3378.616470351788,6.572431874,40,20
330,3378.616470351788,6.863401352,40,20
340,3378.616470351788,6.86675441,40,20
350,3378.616470351788,6.870216274,40,20
360,3406.9270092046077,7.267533118,40,20
370,3378.616470351788,7.270715513,40,20
380,3378.616470351788,7.273817152,40,20
390,3378.616470351788,7.594428581,40,20
400,3378.616470351788,7.597764006,40,20
410,3378.616470351788,7.600863994,40,20
420,3378.616470351788,7.958111419,40,20
430,3378.616470351788,7.961290687,40,20
440,3378.616470351788,7.964633277,40,20
450,3378.616470351788,8.224973238,40,20
460,3378.616470351788,8.228496036,40,20
470,3378.616470351788,8.232117104,40,20
480,3378.616470351788,8.54371678,40,20
490,3378.616470351788,8.547376435,40,20
500,3378.616470351788,8.550761355,40,20
510,3378.616470351788,8.554603377,40,20
520,3378.616470351788,8.558054858,40,20
530,3378.616470351788,8.561595338,40,20
540,3378.616470351788,9.066507133,40,20
550,3378.616470351788,9.070157508,40,20
560,3378.616470351788,9.511870389,40,20
570,3378.616470351788,9.515471341,40,20
580,3400.4808408557774,9.519162286,40,20
590,3378.616470351788,9.827040162,40,20
600,3378.616470351788,9.834337502,40,20
610,3378.616470351788,9.837566656,40,20
620,3403.3614160284524,10.07513538,40,20
630,3403.3614160284524,10.078461225,40,20
640,3403.3614160284524,10.081301307,40,20
650,3403.3614160284524,10.084338617,40,20
660,3378.616470351788,10.365205188,40,20
670,3403.3614160284524,10.369123068,40,20
680,3403.3614160284524,10.598163495,40,20
690,3403.3614160284524,10.601913863,40,20
700,3403.3614160284524,10.615380828,40,20
710,3403.3614160284524,10.91516213,40,20
720,3403.3614160284524,10.917937977,40,20
730,3403.3614160284524,10.920981958,40,20
740,3378.616470351788,10.924018975,40,20
750,3408.68777607559,11.173812807,40,20
760,3378.616470351788,11.176889262,40,20
770,3378.616470351788,11.179904253,40,20
780,3378.616470351788,11.468389894,40,20
790,3378.616470351788,11.471351509,40,20
800,3378.616470351788,11.474429866,40,20
810,3378.616470351788,11.683558462,40,20
820,3378.616470351788,11.686515284,40,20
830,3378.616470351788,11.689728703,40,20
840,3378.616470351788,12.001475985,40,20
850,3378.616470351788,12.004633357,40,20
860,3378.616470351788,12.007850052,40,20
870,3423.75909996703,12.227599272,40,20
880,3423.75909996703,12.230873855,40,20
890,3378.616470351788,12.234099232,40,20
900,3423.75909996703,12.546823675,40,20
910,3384.5407075429407,12.550485374,40,20
920,3378.616470351788,12.553725955,40,20
930,3378.616470351788,12.765097443,40,20
940,3378.616470351788,12.768572324,40,20
950,3401.76272576297,12.771346513,40,20
960,3378.616470351788,12.774295445,40,20
970,3378.616470351788,13.075470965,40,20
980,3378.616470351788,13.078765001,40,20
990,3389.1489629389644,13.082057465,40,20
1000,3378.616470351788,13.283177497,40,20
10,2961.8507206038385,0.544024344,60,30
20,3066.4346773399443,1.049080573,60,30
30,3326.1218699559076,1.641812345,60,30
40,3243.1775657834332,1.647227775,60,30
50,3312.3017679468753,2.042047939,60,30
60,3380.5676796460375,2.052857098,60,30
70,3474.760204472447,2.07652408,60,30
80,3504.238655228076,2.085451701,60,30
90,3410.499004915899,2.107791213,60,30
100,3375.294312195043,2.125631923,60,30
110,3434.299337606979,2.138152731,60,30
120,3445.8229413574268,2.145233881,60,30
130,3441.0663487642805,2.790113457,60,30
140,3538.5933107289306,2.80389483,60,30
150,3444.1616520918064,2.808520289,60,30
160,3429.4127646916286,3.091214147,60,30
170,3436.417353448068,3.09609951,60,30
180,3453.707294733018,3.633764452,60,30
190,3492.985830130292,3.638089323,60,30
200,3434.299337606979,3.853786632,60,30
210,3434.299337606979,3.858450572,60,30
220,3434.299337606979,4.172702684,60,30
230,3434.299337606979,4.316949683,60,30
240,3434.299337606979,4.321087647,60,30
250,3434.299337606979,4.324991947,60,30
260,3434.299337606979,4.558260817,60,30
270,3434.299337606979,4.563241577,60,30
280,3434.299337606979,4.931903402,60,30
290,3434.299337606979,4.936696544,60,30
300,3434.299337606979,5.221295706,60,30
310,3434.299337606979,5.226012445,60,30
320,3482.1124455902154,5.523725924,60,30
330,3434.299337606979,5.527925431,60,30
340,3434.299337606979,5.532042378,60,30
350,3434.299337606979,5.837837007,60,30
360,3434.299337606979,5.842112286,60,30
370,3434.299337606979,6.220085002,60,30
380,3434.299337606979,6.224181775,60,30
390,3434.299337606979,6.227883802,60,30
400,3462.762760638174,6.524130221,60,30
410,3434.299337606979,6.528798236,60,30
420,3434.299337606979,6.865673292,60,30
430,3434.299337606979,6.869513118,60,30
440,3434.299337606979,6.873810487,60,30
450,3434.299337606979,7.469359114,60,30
460,3434.299337606979,7.473490594,60,30
470,3434.299337606979,7.760585975,60,30
480,3434.299337606979,7.764985204,60,30
490,3434.299337606979,8.139420643,60,30
500,3434.299337606979,8.144897832,60,30
510,3480.242656083883,8.407463746,60,30
520,3470.1824405919597,8.411922524,60,30
530,3480.242656083883,8.808461375,60,30
540,3449.682675554945,8.813235945,60,30
550,3449.682675554945,8.817546628,60,30
560,3434.299337606979,9.108550737,60,30
570,3434.299337606979,9.112968182,60,30
580,3434.299337606979,9.35303437,60,30
590,3434.299337606979,9.357186686,60,30
600,3434.299337606979,9.65899971,60,30
610,3434.299337606979,9.662664424,60,30
620,3434.299337606979,9.666565597,60,30
630,3434.299337606979,9.933001093,60,30
640,3434.299337606979,9.938551577,60,30
650,3434.299337606979,9.948556698,60,30
660,3434.299337606979,9.9523179,60,30
670,3434.299337606979,9.956486571,60,30
680,3434.299337606979,10.308141392,60,30
690,3434.299337606979,10.31174008,60,30
700,3434.299337606979,10.31513942,60,30
710,3447.9486628620466,10.572889864,60,30
720,3434.299337606979,10.576510651,60,30
730,3434.299337606979,10.580093957,60,30
740,3434.299337606979,10.829081792,60,30
750,3434.299337606979,10.833178126,60,30
760,3489.5617446641318,11.054724657,60,30
770,3525.8547237973708,11.058497773,60,30
780,3434.299337606979,11.062588242,60,30
790,3434.299337606979,11.327317705,60,30
800,3439.4989611836104,11.331231454,60,30
810,3520.8759173496483,11.570165754,60,30
820,3434.299337606979,11.574167717,60,30
830,3434.299337606979,11.578124664,60,30
840,3434.299337606979,11.78697692,60,30
850,3434.299337606979,11.79094506,60,30
860,3439.2005092495474,12.069271489,60,30
870,3434.299337606979,12.073624355,60,30
880,3434.299337606979,12.291210474,60,30
890,3434.299337606979,12.295790041,60,30
900,3434.299337606979,12.29996046,60,30
910,3434.299337606979,12.620087899,60,30
920,3434.299337606979,12.624489297,60,30
930,3434.299337606979,12.858460322,60,30
940,3434.299337606979,12.86326108,60,30
950,3434.299337606979,12.86704942,60,30
960,3434.299337606979,13.169240708,60,30
970,3434.299337606979,13.172877137,60,30
980,3434.299337606979,13.362895791,60,30
990,3434.299337606979,13.36648443,60,30
1000,3434.299337606979,13.370462477,60,30
10,2920.1026059162195,0.238469809,60,30
20,3113.8445297339117,0.553369508,60,30
30,3143.012671474482,0.887434624,60,30
40,3210.3506570660825,0.892175182,60,30
50,3210.96585499311,1.448720594,60,30
60,3264.250446605891,1.558289744,60,30
70,3278.2713541408025,1.563269031,60,30
80,3385.013721717047,1.567681011,60,30
90,3451.7147552131937,2.39118063,60,30
100,3376.3534592838964,2.442069564,60,30
110,3431.741905264121,2.447026765,60,30
120,3453.0011012786385,2.770920328,60,30
130,3411.0903278011856,2.776489643,60,30
140,3425.6353211828095,3.429697188,60,30
150,3463.8146000522147,3.434725946,60,30
160,3523.2185168898436,3.661509987,60,30
170,3499.72817169737,4.013421218,60,30
180,3512.950060029152,4.018027074,60,30
190,3512.950060029152,4.15184045,60,30
200,3522.1856288998756,4.157268729,60,30
210,3512.950060029152,4.443412993,60,30
220,3506.0082652761407,4.448012668,60,30
230,3487.7385907439675,4.794661953,60,30
240,3497.7988062358904,4.800855659,60,30
250,3487.7385907439675,5.104763184,60,30
